ID_Secteur;Secteur;Annee;Trimestre;Mois;Region;Nb_Creations;Evolution_Pct;Nb_Defaillances;Taux_Defaillance;Encours_Prets_MdsEUR;Croissance_Encours_Pct;Score_Risque;Col_Vide_1;Col_Vide_2;Col_Inutile
S12;Santé;2020;T1;2;Bretagne;4032;-10.2%;21;0.52%;6.93;6.3%;1.7;;;
S12;Santé;2020;T1;3;Normandie;4152;10.6%;22;0.53%;6.36;-4.3%;1.3;;;
S12;Santé;2020;T2;4;Nouvelle-Aquitaine;3975;11.5%;27;0.68%;6.36;5.1%;1.6;;;
S12;Santé;2020;T2;5;Normandie;3924;4.5%;24;0.61%;7.3;-1.5%;1.8;;;
S12;Santé;2020;T2;6;Bourgogne;5177;-6.2%;27;0.52%;6.83;-5.9%;1.4;;;
S12;Santé;2020;T3;7;Bourgogne;5294;1.1%;27;0.51%;7.04;4.9%;1.3;;;
S12;Santé;2020;T3;8;Nouvelle-Aquitaine;4150;3.8%;24;0.58%;6.27;0.2%;1.4;;;
S12;Santé;2020;T3;9;Auvergne-Rhône-Alpes;4944;-10.3%;21;0.42%;6.97;-0.8%;1.7;;;
S12;Santés;2020;T4;10;Occitanie;5044;-9.7%;24;0.48%;7.26;-3.5 %;1.4;;;
S12;Santé;2020;T4;11;PACA;3967;-2.2%;23;0.58%;6.86;-0.4%;1.6;;;
S12;santé;2020;T4;12;Île-de-France;4704;-3.7%;-10;0.4%;7.1;4.7 %;1.6;;;
S12;Santé;2021;T1;1;Auvergne-Rhône-Alpes;5177;-14.7%;26;0.5%;6.95;5.5%;1.7;;;
S12;Santé;2021;T1;2;Bourgogne;4775;-1.7%;20;0.42%;6.63;-3.8%;1.2;;;
S12;Santé;2021;T1;3;Île-de-France;3891;-13.7%;24;0.62%;6.33;6.4%;1.4;;;
S12;Santé;2021;T2;4;Bourgogne;4470;-10.6%;25;0.56%;6.37;6.3%;1.4;;;
S12;Santé;2021;T2;5;Auvergne-Rhône-Alpes;4067;-11.7%;20;0.49%;7.38;-1.0%;1.6;;;
S12;santé;2021;T2;6;Grand Est;4055;-13,7%;20;0,49%;6.88;-1,3 %;1.3;;;
S12;Santé;2021;T3;7;Île-de-France;5279;4.9%;27;0.51%;7.18;4.0%;1.2;;;
S12;santé;2021;T3;8;Auvergne-Rhône-Alpes;5228;-10,6%;-200;0,38%;6.92;5,2 %;1.8;;;
S12;Santé;2021;T3;9;Pays de la Loire;4229;-3.4%;22;0.52%;6.89;3.7%;1.4;;;
S12;Santé;2021;T4;10;Nouvelle-Aquitaine;4987;-7.6%;23;0.46%;6.94;1.5%;1.5;;;
S12;Santé;2021;T4;11;Île-de-France;4560;2.3%;25;0.55%;7.23;3.8%;1.3;;;
S12;Santé;2021;T4;12;PACA;4508;-0.8%;20;0.44%;6.42;6.8%;1.4;;;
S12;Santés;2022;T1;1;PACA;5265;14.2%;27;0.51%;6.52;5.6 %;1.2;;;
S12;SANTÉ;2022;T1;2;PACA;4752;-13,4%;-50;0,42%;7.29;0,7 %;1.6;;;
S12;Santé;2022;T1;3;Occitanie;5175;-2.5%;26;0.5%;6.77;-4.0%;1.5;;;
S12;Santé;2022;T2;4;Centre-Val de Loire;4795;4.3%;19;0.4%;6.63;-5.2%;1.6;;;
S12;Santé;2022;T2;5;Centre-Val de Loire;3981;10.0%;25;0.63%;7.6;1.8%;1.7;;;
S12;Santé;2022;T2;6;Nouvelle-Aquitaine;4755;-10.3%;27;0.57%;7.21;7.7%;1.3;;;
S12;Santé;2022;T3;7;Bretagne;4473;9.7%;27;0.6%;6.97;-4.9%;1.6;;;
S12;Santé;2022;T3;8;Auvergne-Rhône-Alpes;5424;-10.1%;26;0.48%;7.35;-3.3%;1.3;;;
S12;Santé;2022;T3;9;Occitanie;4627;-7.8%;-50;0.43%;6.65;-3.0 %;1.2;;;
S12;Santé;2022;T4;10;Île-de-France;5098;1.9%;26;0.51%;6.66;-1.6%;1.8;;;
S12;Santé;2022;T4;11;Pays de la Loire;5696;0,0%;22;0,39%;7.04;-1,0 %;1.3;;;
S12;Santé;2022;T4;12;Pays de la Loire;4085;8.9%;23;0.56%;7.75;-5.5%;1.3;;;
S12;Santé;2023;T1;1;PACA;4417;6.6%;27;0.61%;8.04;3.2%;1.7;;;
S12;Santé;2023;T1;2;Occitanie;5808;3.3%;23;0.4%;7.66;0.3%;1.3;;;
S12;Santé;2023;T1;3;Auvergne-Rhône-Alpes;5016;11.7%;26;0.52%;7.38;-3.1%;1.6;;;
S12;Santé;2023;T2;4;Auvergne-Rhône-Alpes;5853;-12.1%;19;0.32%;7.71;-1.7%;1.7;;;
S12;Santé;2023;T2;5;Bourgogne;4349;-6.1%;20;0.46%;7.34;-1.1%;1.2;;;
S12;Santé;2023;T2;6;Centre-Val de Loire;4770;-7.3%;26;0.55%;7.29;-4.0%;1.3;;;
S12;Santé;2023;T3;7;Centre-Val de Loire;4506;-2.7%;24;0.53%;7.42;0.2%;1.5;;;
S12;Santé;2023;T3;8;Pays de la Loire;5192;0.2%;-50;0.4%;7.7;3.6 %;1.6;;;
S12;Santé;2023;T3;9;Bretagne;4250;-3.0%;20;0.47%;6.94;0.5%;1.3;;;
S12;Santé;2023;T4;10;Grand Est;5524;-11,7%;21;0,38%;6.72;7,4 %;1.4;;;
S12;santé;2023;T4;11;Bretagne;5192;6.1%;23;0.44%;7.32;-5.5 %;1.3;;;
S12;Santé;2023;T4;12;Nouvelle-Aquitaine;5717;-13.1%;26;0.45%;8.1;7.7%;1.3;;;
S12;Santé;2024;T1;1;Occitanie;5763;-6.9%;24;0.42%;7.29;-5.0%;1.4;;;
S12;Santé;2024;T1;2;Grand Est;4905;-8.6%;27;0.55%;6.95;-5.2%;1.7;;;
S12;Santé;2024;T1;3;Bourgogne;4643;-4.5%;23;0.5%;7.7;3.6%;1.3;;;
S12;Santé;2024;T2;4;Centre-Val de Loire;5516;9.7%;24;0.44%;8.53;-3.2%;1.6;;;
S12;Santé;2024;T2;5;Bretagne;5806;13.2%;25;0.43%;7.62;-1.6%;1.3;;;
S12;Santé;2024;T2;6;PACA;4753;8.8%;25;0.53%;7.11;4.1%;1.8;;;
S12;Santé;2024;T3;7;Centre-Val de Loire;5327;-13.9%;25;0.47%;7.14;3.8%;1.7;;;
S12;Santé;2024;T3;8;Occitanie;5767;14.2%;24;0.42%;6.6;5.4%;1.2;;;
S12;Santé;2024;T3;9;Normandie;5727;4.5%;23;0.4%;7.72;-1.1%;1.5;;;
S12;Santé;2024;T4;10;Occitanie;5711;-1.2%;22;0.39%;7.37;-3.7%;1.5;;;
S12;Santés;2024;T4;11;Auvergne-Rhône-Alpes;5105;-6.5%;-10;0.47%;8.32;6.0 %;1.8;;;
S12;Santé;2024;T4;12;Grand Est;6060;-12.0%;23;0.38%;7.86;-5.5%;1.4;;;
S12;Santé;2025;T1;1;Bretagne;5570;-11.6%;26;0.47%;8.76;-1.1%;1.7;;;
S12;Santé;2025;T1;2;Pays de la Loire;5907;7.2%;19;0.32%;7.89;-2.9%;1.4;;;
S12;Santé;2025;T1;3;PACA;6102;-2.6%;21;0.34%;8.77;-0.2%;1.2;;;
S12;Santé;2025;T2;4;Normandie;5566;7.2%;22;0.4%;7.59;2.0%;1.5;;;
S12;SANTÉ;2025;T2;5;Bourgogne;5192;9,9%;26;0,5%;7.37;-4,2 %;1.6;;;
S12;Santé;2025;T2;6;Occitanie;5372;0.1%;24;0.45%;7.54;5.8%;1.6;;;
S12;Santé;2025;T3;7;Centre-Val de Loire;4602;-12.2%;19;0.41%;6.51;4.8%;1.3;;;
S12;santé;2025;T3;8;Hauts-de-France;4768;-3.5%;-50;0.52%;7.62;0.4 %;1.6;;;
S12;Santé;2025;T3;9;Île-de-France;6013;-3.7%;21;0.35%;7.25;-4.8%;1.3;;;
S12;SANTÉ;2025;T4;10;Auvergne-Rhône-Alpes;4551;-1,2%;24;0,53%;7.16;-2,0 %;1.7;;;
S12;Santé;2025;T4;11;Hauts-de-France;4332;-12.8%;27;0.62%;7.01;3.6%;1.4;;;
S12;Santé;2025;T4;12;Auvergne-Rhône-Alpes;4556;-6.0%;27;0.59%;7.84;2.8%;1.7;;;
S13;Arts et spectacles;2019;T1;1;Nouvelle-Aquitaine;3116;3.4%;76;2.44%;2.58;4.4%;4.4;;;
S13;Arts et spectacles;2019;T1;2;PACA;3214;7.8%;68;2.12%;2.75;6.6%;3.1;;;
S13;Arts et spectacles;2019;T1;3;Occitanie;3660;-7.0%;75;2.05%;3.06;-1.1%;3.9;;;
S13;Arts et spectacles;2019;T2;4;Bourgogne;3087;13.4%;86;2.79%;2.65;-3.2%;4.3;;;
S13;Arts et spectacles;2019;T2;5;Bretagne;3308;8.0%;70;2.12%;3.01;7.4%;3.8;;;
S13;Arts et spectacles;2019;T2;6;Pays de la Loire;3519;3.7%;78;2.22%;2.76;1.9%;3.6;;;
S13;Arts et spectacles;2019;T3;7;Normandie;3646;13.7%;69;1.89%;2.78;2.5%;4.4;;;
S13;Arts et spectacles;2019;T3;8;Hauts-de-France;2892;-5,3%;-10;2,87%;2.8;-5,0 %;4.0;;;
S13;Arts et spectacles;2019;T3;9;Centre-Val de Loire;3066;-1.0%;83;2.71%;3.12;1.9%;3.6;;;
S13;Arts et spectacles;2019;T4;10;Pays de la Loire;3305;6.5%;87;2.63%;3.04;3.4%;3.9;;;
S13;ARTS ET SPECTACLES;2019;T4;11;Grand Est;2961;-5,4%;67;2,26%;2.97;1,0 %;4.5;;;
S13;Arts et spectacles;2019;T4;12;Bretagne;2890;-14.4%;62;2.15%;2.98;2.1%;3.0;;;
S13;Arts et spectacles;2020;T1;1;Auvergne-Rhône-Alpes;3184;11.9%;86;2.7%;2.65;3.0%;3.1;;;
S13;Arts et spectacles;2020;T1;2;Île-de-France;3066;-5.5%;71;2.32%;2.67;4.8%;3.8;;;
S13;Arts et spectacles;2020;T1;3;Île-de-France;3245;10.5%;88;2.71%;2.7;-0.8%;4.0;;;
S13;Arts et spectacles;2020;T2;4;Bourgogne;2877;14.8%;85;2.95%;3.05;-2.8%;3.2;;;
S13;Arts et spectacles;2020;T2;5;Auvergne-Rhône-Alpes;3766;14,7%;87;2,31%;3.13;-2,4 %;4.2;;;
S13;Arts et spectacles;2020;T2;6;Hauts-de-France;3637;-3.6%;80;2.2%;3.16;2.2%;3.2;;;
S13;Arts et spectacles;2020;T3;7;Centre-Val de Loire;3749;14.0%;73;1.95%;2.89;-4.3%;3.8;;;
S13;Arts et spectacles;2020;T3;8;Hauts-de-France;3042;8.2%;75;2.47%;2.68;4.7%;4.1;;;
S13;Arts et spectacles;2020;T3;9;Île-de-France;3483;7.1%;67;1.92%;2.67;7.6%;3.1;;;
S13;Arts et spectacles;2020;T4;10;Hauts-de-France;3164;-0.4%;71;2.24%;3.1;4.7%;3.8;;;
S13;Arts et spectacles;2020;T4;11;Bretagne;3244;-10.4%;75;2.31%;3.16;-2.9%;3.6;;;
S13;Arts et spectacles;2020;T4;12;Pays de la Loire;3623;-9,4%;69;1,9%;2.72;-1,7 %;4.4;;;
S13;ARTS ET SPECTACLES;2021;T1;1;Normandie;3830;-9,4%;-10;1,64%;3.07;0,3 %;3.4;;;
S13;Arts et spectacles;2021;T1;2;Nouvelle-Aquitaine;3189;-1.8%;72;2.26%;2.73;-0.6%;4.5;;;
S13;Arts et spectacles;2021;T1;3;Auvergne-Rhône-Alpes;3496;0.9%;75;2.15%;2.95;3.5%;4.0;;;
S13;Arts et spectacles;2021;T2;4;Bourgogne;2790;-7.0%;64;2.29%;2.72;-2.8%;4.0;;;
S13;Arts et spectacles;2021;T2;5;Pays de la Loire;3048;9.7%;80;2.62%;2.99;-3.6%;3.3;;;
S13;Arts et spectacles;2021;T2;6;Bourgogne;3691;-12.2%;75;2.03%;3.14;0.7%;3.5;;;
S13;Arts et spectacles;2021;T3;7;Hauts-de-France;2860;-9,4%;-50;3,01%;2.77;-5,8 %;3.8;;;
S13;Arts et spectacles;2021;T3;8;Centre-Val de Loire;3974;2.5%;75;1.89%;2.86;-4.5%;4.3;;;
S13;Arts et spectacles;2021;T3;9;Hauts-de-France;3046;0.1%;82;2.69%;3.14;-4.6%;4.3;;;
S13;Arts et spectacles;2021;T4;10;Bourgogne;4020;-7.3%;75;1.87%;2.95;-5.8%;3.6;;;
S13;ARTS ET SPECTACLES;2021;T4;11;Pays de la Loire;3595;11,0%;84;2,34%;3.0;-2,2 %;3.8;;;
S13;Arts et spectacles;2021;T4;12;Nouvelle-Aquitaine;3347;-7.7%;82;2.45%;3.24;-1.0%;4.2;;;
S13;arts et spectacles;2022;T1;1;Normandie;2984;-6,8%;79;2,65%;3.09;6,8 %;4.5;;;
S13;Arts et spectacles;2022;T1;2;Grand Est;4079;-5.7%;63;1.54%;3.08;-1.2%;4.0;;;
S13;ARTS ET SPECTACLES;2022;T1;3;Pays de la Loire;3876;-4,6%;65;1,68%;2.8;7,0 %;3.3;;;
S13;Arts et spectacles;2022;T2;4;Occitanie;3803;-14,5%;-50;1,66%;2.91;2,3 %;3.1;;;
S13;Arts et spectacless;2022;T2;5;Occitanie;3191;10.8%;80;2.51%;3.22;-3.8 %;3.2;;;
S13;Arts et spectacles;2022;T2;6;Auvergne-Rhône-Alpes;3049;-0.8%;71;2.33%;3.18;2.9%;3.7;;;
S13;Arts et spectacles;2022;T3;7;Nouvelle-Aquitaine;3730;-9.8%;73;1.96%;3.43;5.3%;3.3;;;
S13;arts et spectacles;2022;T3;8;Grand Est;3105;-5,9%;70;2,25%;3.33;0,5 %;3.3;;;
S13;Arts et spectacles;2022;T3;9;Île-de-France;3366;-4.4%;74;2.2%;3.42;0.5%;4.4;;;
S13;Arts et spectacles;2022;T4;10;Normandie;3788;3.5%;70;1.85%;2.92;1.2%;3.2;;;
S13;Arts et spectacles;2022;T4;11;Normandie;3028;10.4%;65;2.15%;3.29;0.5%;4.2;;;
S13;Arts et spectacles;2022;T4;12;Bretagne;2847;9.9%;79;2.77%;2.89;-4.6%;3.5;;;
S13;Arts et spectacles;2023;T1;1;Normandie;3239;2.5%;75;2.32%;3.45;3.8%;3.8;;;
S13;Arts et spectacles;2023;T1;2;Île-de-France;3242;5.3%;85;2.62%;3.05;-1.6%;4.5;;;
S13;Arts et spectacles;2023;T1;3;Auvergne-Rhône-Alpes;3258;-13.0%;66;2.03%;3.47;1.3%;3.4;;;
S13;Arts et spectacles;2023;T2;4;Normandie;3652;-13.3%;65;1.78%;3.23;7.8%;4.3;;;
S13;Arts et spectacles;2023;T2;5;Bourgogne;3561;4.7%;65;1.83%;2.99;-5.7%;3.3;;;
S13;Arts et spectacles;2023;T2;6;Bretagne;3760;1.4%;75;1.99%;2.94;3.3%;4.5;;;
S13;Arts et spectacles;2023;T3;7;Auvergne-Rhône-Alpes;3364;9.0%;74;2.2%;3.29;-3.9%;3.5;;;
S13;Arts et spectacles;2023;T3;8;PACA;3164;4.4%;86;2.72%;3.08;-5.4%;4.4;;;
S13;Arts et spectacles;2023;T3;9;Bourgogne;3393;14.5%;71;2.09%;3.49;1.0%;3.6;;;
S13;Arts et spectacles;2023;T4;10;PACA;3186;-10.5%;79;2.48%;3.22;0.4%;4.3;;;
S13;ARTS ET SPECTACLES;2023;T4;11;Pays de la Loire;3441;-3,2%;86;2,5%;3.37;-0,7 %;3.8;;;
S13;Arts et spectacless;2023;T4;12;Nouvelle-Aquitaine;3733;2.5%;84;2.25%;2.93;-5.6 %;4.2;;;
S13;Arts et spectacles;2024;T1;1;PACA;4019;14.4%;83;2.07%;3.41;-2.7%;4.4;;;
S13;Arts et spectacles;2024;T1;2;Bretagne;4239;12.7%;63;1.49%;3.05;-5.5%;4.2;;;
S13;Arts et spectacles;2024;T1;3;Centre-Val de Loire;4200;12.7%;70;1.67%;3.45;-0.7%;4.5;;;
S13;Arts et spectacles;2024;T2;4;Nouvelle-Aquitaine;3522;5.4%;-50;1.93%;3.28;0.1 %;3.8;;;
S13;Arts et spectacles;2024;T2;5;Bourgogne;3707;-2.8%;76;2.05%;3.15;-3.4%;4.1;;;
S13;Arts et spectacles;2024;T2;6;PACA;4124;2.1%;74;1.79%;3.17;2.7%;3.9;;;
S13;Arts et spectacles;2024;T3;7;Bretagne;3823;11.2%;77;2.01%;3.0;1.2%;3.2;;;
S13;Arts et spectacles;2024;T3;8;Auvergne-Rhône-Alpes;3523;-8.3%;87;2.47%;3.59;-2.5%;4.1;;;
S13;Arts et spectacless;2024;T3;9;Centre-Val de Loire;3250;1.0%;68;2.09%;3.12;2.6 %;3.5;;;
S13;Arts et spectacles;2024;T4;10;Nouvelle-Aquitaine;4163;-14.0%;73;1.75%;3.28;6.4%;3.1;;;
S13;Arts et spectacles;2024;T4;11;Centre-Val de Loire;4388;4.9%;85;1.94%;3.2;-5.0%;4.5;;;
S13;Arts et spectacles;2024;T4;12;Normandie;3205;14.4%;87;2.71%;3.46;2.6%;3.2;;;
S13;Arts et spectacles;2025;T1;1;Nouvelle-Aquitaine;3827;-11.9%;75;1.96%;2.97;-1.1 %;3.8;;;
S13;Arts et spectacles;2025;T1;2;Grand Est;4046;10.8%;80;1.98%;3.7;1.7%;3.1;;;
S13;Arts et spectacles;2025;T1;3;Nouvelle-Aquitaine;3649;-10.9%;73;2.0%;3.58;7.8%;3.6;;;
S13;Arts et spectacles;2025;T2;4;Normandie;3692;-12.2%;62;1.68%;3.54;4.5%;4.3;;;
S13;Arts et spectacles;2025;T2;5;Île-de-France;3411;6.6%;83;2.43%;3.33;-4.2%;3.3;;;
S13;Arts et spectacles;2025;T2;6;Auvergne-Rhône-Alpes;4392;14.9%;65;1.48%;3.34;3.2%;4.0;;;
S13;Arts et spectacles;2025;T3;7;Hauts-de-France;3814;7.1%;71;1.86%;3.66;-2.9%;4.1;;;
S13;Arts et spectacles;2025;T3;8;Grand Est;3854;0.8%;69;1.79%;3.36;1.0%;3.1;;;
S13;Arts et spectacles;2025;T3;9;Nouvelle-Aquitaine;3572;-8.9%;65;1.82%;3.75;-2.8 %;4.2;;;
S13;Arts et spectacles;2025;T4;10;Grand Est;4131;-1.4%;65;1.57%;3.47;-5.5%;3.5;;;
S13;Arts et spectacles;2025;T4;11;Nouvelle-Aquitaine;3462;10.6%;72;2.08%;3.28;-0.6%;3.7;;;
S13;Arts et spectacles;2025;T4;12;Centre-Val de Loire;3497;-13.4%;70;2.0%;3.2;-1.1%;3.1;;;
S14;Autres services;2019;T1;1;Centre-Val de Loire;7993;-7.1%;175;2.19%;5.37;-5.6%;3.7;;;
S14;Autres services;2019;T1;2;Pays de la Loire;7714;7.1%;136;1.76%;5.23;-0.6%;3.7;;;
S14;Autres services;2019;T1;3;Bretagne;7056;-2.3%;173;2.45%;5.84;-2.4%;4.0;;;
S14;Autres services;2019;T2;4;Normandie;6082;-14.5%;178;2.93%;6.06;-4.8%;3.1;;;
S14;autres services;2019;T2;5;Île-de-France;5939;-6,8%;148;2,49%;5.36;3,1 %;3.8;;;
S14;autres services;2019;T2;6;Grand Est;5916;-14.7%;135;2.28%;5.51;2.9 %;3.5;;;
S14;Autres services;2019;T3;7;Nouvelle-Aquitaine;8236;-1.8%;147;1.78%;5.97;-2.4%;3.4;;;
S14;Autres services;2019;T3;8;Centre-Val de Loire;7519;-13.5%;139;1.85%;5.21;3.6%;3.9;;;
S14;Autres services;2019;T3;9;Hauts-de-France;6418;13.6%;189;2.94%;6.18;-5.8%;3.9;;;
S14;Autres services;2019;T4;10;Centre-Val de Loire;6570;-11.7%;161;2.45%;5.32;-4.9%;3.0;;;
S14;Autres services;2019;T4;11;Hauts-de-France;6812;4.3%;182;2.67%;5.18;-1.4%;3.8;;;
S14;Autres services;2019;T4;12;PACA;6689;13.3%;149;2.23%;5.04;-0.8%;3.1;;;
S14;Autres services;2020;T1;1;Hauts-de-France;7617;9.2%;162;2.13%;6.16;1.1%;3.5;;;
S14;Autres services;2020;T1;2;Nouvelle-Aquitaine;7549;4.7%;141;1.87%;6.14;3.1%;4.0;;;
S14;Autres services;2020;T1;3;Centre-Val de Loire;7672;7.0%;163;2.12%;5.39;6.3%;3.8;;;
S14;Autres services;2020;T2;4;Hauts-de-France;7182;-6.9%;180;2.51%;5.59;-2.6%;3.1;;;
S14;Autres services;2020;T2;5;Normandie;8558;5.8%;158;1.85%;6.37;-0.3%;2.8;;;
S14;Autres services;2020;T2;6;PACA;7732;3.2%;158;2.04%;5.74;2.0%;3.8;;;
S14;AUTRES SERVICES;2020;T3;7;Auvergne-Rhône-Alpes;8395;5,2%;170;2,03%;5.96;5,1 %;3.2;;;
S14;Autres services;2020;T3;8;Normandie;8041;12.0%;182;2.26%;5.27;-4.3%;3.1;;;
S14;Autres services;2020;T3;9;Normandie;6302;11.1%;180;2.86%;5.28;-3.7%;2.8;;;
S14;Autres services;2020;T4;10;Hauts-de-France;8382;-4.4%;155;1.85%;5.9;4.0%;2.9;;;
S14;Autres services;2020;T4;11;Bretagne;8614;-13.6%;175;2.03%;5.66;0.3%;3.3;;;
S14;autres services;2020;T4;12;Normandie;8002;6.0%;174;2.17%;6.09;2.3 %;3.8;;;
S14;Autres services;2021;T1;1;Bretagne;7063;-9.7%;174;2.46%;5.73;4.8%;3.0;;;
S14;Autres services;2021;T1;2;PACA;8636;2.4%;181;2.1%;5.93;-1.5%;3.2;;;
S14;AUTRES SERVICES;2021;T1;3;Hauts-de-France;8586;11,5%;-200;2,03%;5.82;-2,1 %;3.9;;;
S14;Autres services;2021;T2;4;Nouvelle-Aquitaine;6815;-9.9%;186;2.73%;5.72;2.5%;2.9;;;
S14;Autres services;2021;T2;5;Normandie;6679;10.2%;176;2.64%;5.36;6.6%;4.0;;;
S14;Autres services;2021;T2;6;Bretagne;7435;9.7%;154;2.07%;5.68;7.3%;3.3;;;
S14;autres services;2021;T3;7;Occitanie;7098;-11.7%;173;2.44%;6.51;0.2 %;3.3;;;
S14;Autres services;2021;T3;8;Occitanie;7058;-12.6%;178;2.52%;6.19;-1.4%;3.4;;;
S14;Autres services;2021;T3;9;Bourgogne;8087;-12.8%;172;2.13%;6.54;-5.5%;2.9;;;
S14;Autres services;2021;T4;10;PACA;8406;4.8%;183;2.18%;5.41;2.9%;2.7;;;
S14;AUTRES SERVICES;2021;T4;11;PACA;6907;-9.1%;-50;2.3%;6.08;-3.4 %;3.4;;;
S14;Autres services;2021;T4;12;Nouvelle-Aquitaine;7849;6.3%;135;1.72%;6.23;2.6%;3.6;;;
S14;Autres services;2022;T1;1;Pays de la Loire;8196;-9.6%;150;1.83%;5.84;-1.9%;3.4;;;
S14;Autres services;2022;T1;2;Bretagne;7640;-12.1%;139;1.82%;6.58;4.6%;3.1;;;
S14;Autres services;2022;T1;3;Bretagne;6803;-1.1%;151;2.22%;5.78;3.8%;3.7;;;
S14;autres services;2022;T2;4;Grand Est;8274;5,6%;134;1,62%;6.06;-3,0 %;3.9;;;
S14;Autres services;2022;T2;5;Pays de la Loire;8565;-2.2%;147;1.72%;5.59;0.8%;3.0;;;
S14;Autres services;2022;T2;6;Centre-Val de Loire;7419;2.2%;142;1.91%;5.74;2.8%;4.0;;;
S14;Autres services;2022;T3;7;Hauts-de-France;7664;13.5%;134;1.75%;5.87;4.9%;3.2;;;
S14;Autres services;2022;T3;8;Bourgogne;8233;0.6%;153;1.86%;5.83;-3.8%;3.4;;;
S14;Autres services;2022;T3;9;Île-de-France;9105;-5.1%;145;1.59%;6.62;7.2%;2.8;;;
S14;Autres services;2022;T4;10;Bourgogne;7795;8.7%;135;1.73%;5.93;-5.7%;3.6;;;
S14;Autres services;2022;T4;11;Auvergne-Rhône-Alpes;6626;8,5%;-10;2,57%;5.63;4,4 %;3.1;;;
S14;Autres services;2022;T4;12;Hauts-de-France;6874;7.1%;178;2.59%;5.85;2.5%;3.1;;;
S14;autres services;2023;T1;1;Grand Est;7636;-1,2%;138;1,81%;7.14;2,1 %;3.2;;;
S14;Autres services;2023;T1;2;Normandie;8452;-7.7%;133;1.57%;6.64;-0.5%;3.2;;;
S14;Autres services;2023;T1;3;Occitanie;8172;-14.3%;176;2.15%;6.26;0.7%;2.9;;;
S14;Autres services;2023;T2;4;PACA;9656;-12.1%;142;1.47%;7.05;0.9%;3.1;;;
S14;Autres services;2023;T2;5;Bourgogne;8361;10.2%;176;2.11%;6.01;0.9%;3.3;;;
S14;Autres services;2023;T2;6;Bretagne;7203;2.0%;156;2.17%;5.51;3.7%;3.7;;;
S14;Autres services;2023;T3;7;Auvergne-Rhône-Alpes;8251;-5.3%;173;2.1%;6.25;6.0%;4.1;;;
S14;Autres servicess;2023;T3;8;Auvergne-Rhône-Alpes;6747;-11,2%;-10;1,97%;6.33;-4,3 %;3.0;;;
S14;Autres services;2023;T3;9;Pays de la Loire;8686;1.4%;155;1.78%;6.09;0.1%;3.1;;;
S14;Autres services;2023;T4;10;Bourgogne;8917;1.9%;142;1.59%;5.97;3.6%;3.8;;;
S14;Autres services;2023;T4;11;PACA;8008;-8.7%;151;1.89%;6.75;7.9%;4.0;;;
S14;Autres servicess;2023;T4;12;Nouvelle-Aquitaine;6852;-2.5%;141;2.06%;6.02;7.7 %;3.1;;;
S14;Autres services;2024;T1;1;Nouvelle-Aquitaine;7615;-10.3%;152;2.0%;6.2;-2.8%;3.6;;;
S14;Autres services;2024;T1;2;Normandie;9708;2.5%;150;1.55%;7.0;-0.4%;3.1;;;
S14;Autres services;2024;T1;3;Normandie;8123;-11.9%;145;1.79%;5.85;1.9%;2.9;;;
S14;Autres services;2024;T2;4;Pays de la Loire;8016;8.2%;166;2.07%;6.48;5.3%;3.9;;;
S14;Autres services;2024;T2;5;Bretagne;6492;-8.0%;145;2.23%;6.8;2.6%;2.9;;;
S14;Autres services;2024;T2;6;Normandie;9127;-13.4%;162;1.77%;6.29;3.3%;3.2;;;
S14;Autres services;2024;T3;7;Auvergne-Rhône-Alpes;7613;8.2%;173;2.27%;6.11;5.7%;3.2;;;
S14;Autres services;2024;T3;8;Bretagne;10002;13.4%;180;1.8%;7.14;5.8%;3.5;;;
S14;Autres services;2024;T3;9;Pays de la Loire;6861;12.0%;170;2.48%;5.89;6.1%;3.9;;;
S14;AUTRES SERVICES;2024;T4;10;Île-de-France;8462;11,3%;-200;2,19%;6.06;-0,8 %;4.0;;;
S14;Autres services;2024;T4;11;Pays de la Loire;9177;12.5%;161;1.75%;5.75;-2.2%;3.6;;;
S14;Autres services;2024;T4;12;Bretagne;8210;-7.4%;168;2.05%;6.68;5.5%;3.9;;;
S14;Autres services;2025;T1;1;Île-de-France;8600;-0.8%;182;2.12%;7.21;5.3%;2.8;;;
S14;Autres services;2025;T1;2;Bretagne;9383;-9.7%;181;1.93%;6.38;5.7%;2.9;;;
S14;Autres services;2025;T1;3;Pays de la Loire;6686;1.3%;189;2.83%;5.82;2.6%;2.7;;;
S14;Autres services;2025;T2;4;Grand Est;8769;12.2%;166;1.89%;7.07;1.2%;4.0;;;
S14;Autres services;2025;T2;5;Île-de-France;7338;-9.2%;176;2.4%;6.42;-2.3%;3.0;;;
S14;Autres services;2025;T2;6;Hauts-de-France;8009;-9,8%;175;2,19%;6.79;-6,0 %;3.1;;;
S14;Autres services;2025;T3;7;PACA;7246;-12.3%;174;2.4%;6.25;2.3%;4.0;;;
S14;Autres services;2025;T3;8;Nouvelle-Aquitaine;7666;-12.6%;174;2.27%;6.06;5.7%;3.6;;;
S14;Autres services;2025;T3;9;Nouvelle-Aquitaine;8197;-3.6%;149;1.82%;6.68;1.9%;3.3;;;
S14;Autres services;2025;T4;10;Pays de la Loire;9346;-7.2%;158;1.69%;5.84;-1.0%;3.2;;;
S14;Autres services;2025;T4;11;Bourgogne;9508;-9.9%;187;1.97%;7.21;-3.8%;3.5;;;
